date,year,total,age,short,location
2013-01-14,2013,40.0,Y40-59,PL72,świętokrzyskie
2013-01-14,2013,70.0,Y40-59,PL81,lubelskie
2013-01-14,2013,63.0,Y40-59,PL82,podkarpackie
2013-01-14,2013,40.0,Y40-59,PL84,podlaskie
2013-01-14,2013,212.0,Y40-59,PL9,mazowieckie
2013-01-14,2013,165.0,Y_GE80,PL42,zachodniopomorskie
2013-01-14,2013,248.0,Y60-79,PL21,małopolskie
2013-01-14,2013,506.0,Y60-79,PL22,śląskie
2013-01-14,2013,306.0,Y60-79,PL41,wielkopolskie
2013-01-14,2013,143.0,Y60-79,PL42,zachodniopomorskie
2013-01-14,2013,78.0,Y60-79,PL43,lubuskie
2013-01-14,2013,3652.0,Y60-79,PL,Polska
2013-01-14,2013,103.0,Y60-79,PL52,opolskie
2013-01-14,2013,290.0,Y60-79,PL51,dolnośląskie
2013-01-14,2013,291.0,Y_GE80,PL21,małopolskie
2013-01-14,2013,3747.0,Y_GE80,PL,Polska
2013-01-14,2013,487.0,Y60-79,PL9,mazowieckie
2013-01-14,2013,107.0,Y60-79,PL84,podlaskie
2013-01-14,2013,186.0,Y60-79,PL82,podkarpackie
2013-01-14,2013,404.0,Y_GE80,PL22,śląskie
2013-01-14,2013,148.0,Y60-79,PL72,świętokrzyskie
2013-01-14,2013,272.0,Y60-79,PL71,łódzkie
2013-01-14,2013,209.0,Y60-79,PL63,pomorskie
2013-01-14,2013,144.0,Y60-79,PL62,warmińsko-mazurskie
2013-01-14,2013,228.0,Y60-79,PL61,kujawsko-pomorskie
2013-01-14,2013,197.0,Y60-79,PL81,lubelskie
2013-01-21,2013,10.0,Y20-39,PL52,opolskie
2013-01-21,2013,13.0,Y20-39,PL51,dolnośląskie
2013-01-21,2013,8.0,Y20-39,PL43,lubuskie
2013-01-21,2013,10.0,Y20-39,PL42,zachodniopomorskie
2013-01-21,2013,20.0,Y20-39,PL41,wielkopolskie
2013-01-21,2013,226.0,Y20-39,PL,Polska
2013-01-21,2013,21.0,Y20-39,PL21,małopolskie
2013-01-21,2013,0.0,UNK,PL9,mazowieckie
2013-01-21,2013,0.0,UNK,PL84,podlaskie
2013-01-21,2013,0.0,UNK,PL82,podkarpackie
2013-01-21,2013,34.0,Y20-39,PL22,śląskie
2013-01-21,2013,17.0,Y20-39,PL61,kujawsko-pomorskie
2013-01-21,2013,46.0,Y40-59,PL43,lubuskie
2013-01-21,2013,9.0,Y20-39,PL63,pomorskie
2013-01-21,2013,21.0,Y20-39,PL71,łódzkie
2013-01-21,2013,7.0,Y20-39,PL72,świętokrzyskie
2013-01-21,2013,15.0,Y20-39,PL81,lubelskie
2013-01-21,2013,6.0,Y20-39,PL82,podkarpackie
2013-01-21,2013,5.0,Y20-39,PL84,podlaskie
2013-01-21,2013,21.0,Y20-39,PL9,mazowieckie
2013-01-21,2013,1324.0,Y40-59,PL,Polska
2013-01-21,2013,69.0,Y40-59,PL21,małopolskie
2013-01-21,2013,172.0,Y40-59,PL22,śląskie
2013-01-21,2013,117.0,Y40-59,PL41,wielkopolskie
2013-01-21,2013,58.0,Y40-59,PL42,zachodniopomorskie
2013-01-21,2013,0.0,UNK,PL81,lubelskie
2013-01-21,2013,9.0,Y20-39,PL62,warmińsko-mazurskie
2013-01-21,2013,0.0,UNK,PL72,świętokrzyskie
2013-01-21,2013,279.0,TOTAL,PL84,podlaskie
2013-01-21,2013,0.0,UNK,PL63,pomorskie
2013-01-21,2013,113.0,Y40-59,PL51,dolnośląskie
2013-01-21,2013,663.0,TOTAL,PL21,małopolskie
2013-01-21,2013,1132.0,TOTAL,PL22,śląskie
2013-01-21,2013,744.0,TOTAL,PL41,wielkopolskie
2013-01-21,2013,394.0,TOTAL,PL42,zachodniopomorskie
2013-01-21,2013,238.0,TOTAL,PL43,lubuskie
2013-01-21,2013,686.0,TOTAL,PL51,dolnośląskie
2013-01-21,2013,274.0,TOTAL,PL52,opolskie
2013-01-21,2013,505.0,TOTAL,PL61,kujawsko-pomorskie
2013-01-21,2013,353.0,TOTAL,PL62,warmińsko-mazurskie
2013-01-21,2013,443.0,TOTAL,PL63,pomorskie
2013-01-21,2013,750.0,TOTAL,PL71,łódzkie
2013-01-21,2013,0.0,UNK,PL71,łódzkie
2013-01-21,2013,360.0,TOTAL,PL72,świętokrzyskie
2013-01-21,2013,470.0,TOTAL,PL82,podkarpackie
2013-01-21,2013,1201.0,TOTAL,PL9,mazowieckie
2013-01-21,2013,0.0,UNK,PL,Polska
2013-01-21,2013,0.0,UNK,PL21,małopolskie
2013-01-21,2013,0.0,UNK,PL22,śląskie
2013-01-21,2013,0.0,UNK,PL41,wielkopolskie
2013-01-21,2013,0.0,UNK,PL42,zachodniopomorskie
2013-01-21,2013,0.0,UNK,PL43,lubuskie
2013-01-21,2013,0.0,UNK,PL51,dolnośląskie
2013-01-21,2013,0.0,UNK,PL52,opolskie
2013-01-21,2013,0.0,UNK,PL61,kujawsko-pomorskie
2013-01-21,2013,0.0,UNK,PL62,warmińsko-mazurskie
2013-01-21,2013,549.0,TOTAL,PL81,lubelskie
2013-01-21,2013,9041.0,TOTAL,PL,Polska
2013-01-21,2013,29.0,Y40-59,PL52,opolskie
2013-01-21,2013,51.0,Y40-59,PL62,warmińsko-mazurskie
2013-01-21,2013,113.0,Y_GE80,PL52,opolskie
2013-01-21,2013,187.0,Y_GE80,PL61,kujawsko-pomorskie
2013-01-21,2013,141.0,Y_GE80,PL62,warmińsko-mazurskie
2013-01-21,2013,172.0,Y_GE80,PL63,pomorskie
2013-01-21,2013,308.0,Y_GE80,PL71,łódzkie
2013-01-21,2013,164.0,Y_GE80,PL72,świętokrzyskie
2013-01-21,2013,249.0,Y_GE80,PL81,lubelskie
2013-01-21,2013,225.0,Y_GE80,PL82,podkarpackie
2013-01-21,2013,129.0,Y_GE80,PL84,podlaskie
2013-01-21,2013,506.0,Y_GE80,PL9,mazowieckie
2013-01-21,2013,76.0,Y_LT20,PL,Polska
2013-01-21,2013,15.0,Y_LT20,PL22,śląskie
2013-01-21,2013,6.0,Y_LT20,PL41,wielkopolskie
2013-01-21,2013,1.0,Y_LT20,PL42,zachodniopomorskie
2013-01-21,2013,5.0,Y_LT20,PL43,lubuskie
2013-01-21,2013,4.0,Y_LT20,PL51,dolnośląskie
2013-01-21,2013,3.0,Y_LT20,PL52,opolskie
2013-01-21,2013,3.0,Y_LT20,PL61,kujawsko-pomorskie
2013-01-21,2013,4.0,Y_LT20,PL62,warmińsko-mazurskie
2013-01-21,2013,3.0,Y_LT20,PL63,pomorskie
2013-01-21,2013,4.0,Y_LT20,PL71,łódzkie
2013-01-21,2013,2.0,Y_LT20,PL72,świętokrzyskie
2013-01-21,2013,5.0,Y_LT20,PL81,lubelskie
2013-01-21,2013,5.0,Y_LT20,PL82,podkarpackie
2013-01-21,2013,3.0,Y_LT20,PL84,podlaskie
2013-01-21,2013,8.0,Y_LT20,PL9,mazowieckie
2013-01-21,2013,74.0,Y40-59,PL61,kujawsko-pomorskie
2013-01-21,2013,261.0,Y_GE80,PL51,dolnośląskie
2013-01-21,2013,82.0,Y_GE80,PL43,lubuskie
2013-01-21,2013,5.0,Y_LT20,PL21,małopolskie
2013-01-21,2013,303.0,Y_GE80,PL41,wielkopolskie
2013-01-21,2013,167.0,Y_GE80,PL42,zachodniopomorskie
2013-01-21,2013,117.0,Y40-59,PL71,łódzkie
2013-01-21,2013,53.0,Y40-59,PL72,świętokrzyskie
2013-01-21,2013,74.0,Y40-59,PL81,lubelskie
2013-01-21,2013,60.0,Y40-59,PL82,podkarpackie
2013-01-21,2013,41.0,Y40-59,PL84,podlaskie
2013-01-21,2013,178.0,Y40-59,PL9,mazowieckie
2013-01-21,2013,3701.0,Y60-79,PL,Polska
2013-01-21,2013,270.0,Y60-79,PL21,małopolskie
2013-01-21,2013,502.0,Y60-79,PL22,śląskie
2013-01-21,2013,298.0,Y60-79,PL41,wielkopolskie
2013-01-21,2013,158.0,Y60-79,PL42,zachodniopomorskie
2013-01-21,2013,97.0,Y60-79,PL43,lubuskie
2013-01-21,2013,295.0,Y60-79,PL51,dolnośląskie
2013-01-21,2013,72.0,Y40-59,PL63,pomorskie
2013-01-21,2013,224.0,Y60-79,PL61,kujawsko-pomorskie
2013-01-21,2013,119.0,Y60-79,PL52,opolskie
2013-01-21,2013,298.0,Y_GE80,PL21,małopolskie
2013-01-21,2013,3714.0,Y_GE80,PL,Polska
2013-01-21,2013,488.0,Y60-79,PL9,mazowieckie
2013-01-21,2013,101.0,Y60-79,PL84,podlaskie
2013-01-21,2013,174.0,Y60-79,PL82,podkarpackie
2013-01-21,2013,409.0,Y_GE80,PL22,śląskie
2013-01-21,2013,134.0,Y60-79,PL72,świętokrzyskie
2013-01-21,2013,300.0,Y60-79,PL71,łódzkie
2013-01-21,2013,187.0,Y60-79,PL63,pomorskie
2013-01-21,2013,148.0,Y60-79,PL62,warmińsko-mazurskie
2013-01-21,2013,206.0,Y60-79,PL81,lubelskie
2013-01-28,2013,3.0,Y20-39,PL52,opolskie
2013-01-28,2013,12.0,Y20-39,PL51,dolnośląskie
2013-01-28,2013,7.0,Y20-39,PL43,lubuskie
2013-01-28,2013,0.0,UNK,PL82,podkarpackie
2013-01-28,2013,10.0,Y20-39,PL42,zachodniopomorskie
2013-01-28,2013,18.0,Y20-39,PL21,małopolskie
2013-01-28,2013,26.0,Y20-39,PL22,śląskie
2013-01-28,2013,207.0,Y20-39,PL,Polska
2013-01-28,2013,0.0,UNK,PL9,mazowieckie
2013-01-28,2013,0.0,UNK,PL84,podlaskie
2013-01-28,2013,10.0,Y20-39,PL61,kujawsko-pomorskie
2013-01-28,2013,22.0,Y20-39,PL41,wielkopolskie
2013-01-28,2013,8.0,Y20-39,PL62,warmińsko-mazurskie
2013-01-28,2013,10.0,Y20-39,PL84,podlaskie
2013-01-28,2013,21.0,Y20-39,PL71,łódzkie
2013-01-28,2013,7.0,Y20-39,PL72,świętokrzyskie
2013-01-28,2013,11.0,Y20-39,PL81,lubelskie
2013-01-28,2013,11.0,Y20-39,PL82,podkarpackie
2013-01-28,2013,18.0,Y20-39,PL9,mazowieckie
2013-01-28,2013,1387.0,Y40-59,PL,Polska
2013-01-28,2013,82.0,Y40-59,PL21,małopolskie
2013-01-28,2013,202.0,Y40-59,PL22,śląskie
2013-01-28,2013,121.0,Y40-59,PL41,wielkopolskie
2013-01-28,2013,55.0,Y40-59,PL42,zachodniopomorskie
2013-01-28,2013,39.0,Y40-59,PL43,lubuskie
2013-01-28,2013,0.0,UNK,PL81,lubelskie
2013-01-28,2013,13.0,Y20-39,PL63,pomorskie
2013-01-28,2013,0.0,UNK,PL72,świętokrzyskie
2013-01-28,2013,154.0,Y40-59,PL51,dolnośląskie
2013-01-28,2013,0.0,UNK,PL63,pomorskie
2013-01-28,2013,8938.0,TOTAL,PL,Polska
2013-01-28,2013,728.0,TOTAL,PL21,małopolskie
2013-01-28,2013,1163.0,TOTAL,PL22,śląskie
2013-01-28,2013,848.0,TOTAL,PL41,wielkopolskie
2013-01-28,2013,383.0,TOTAL,PL42,zachodniopomorskie
2013-01-28,2013,245.0,TOTAL,PL43,lubuskie
2013-01-28,2013,741.0,TOTAL,PL51,dolnośląskie
2013-01-28,2013,237.0,TOTAL,PL52,opolskie
2013-01-28,2013,489.0,TOTAL,PL61,kujawsko-pomorskie
2013-01-28,2013,316.0,TOTAL,PL62,warmińsko-mazurskie
2013-01-28,2013,439.0,TOTAL,PL63,pomorskie
2013-01-28,2013,739.0,TOTAL,PL71,łódzkie
2013-01-28,2013,296.0,TOTAL,PL72,świętokrzyskie
2013-01-28,2013,509.0,TOTAL,PL81,lubelskie
2013-01-28,2013,402.0,TOTAL,PL82,podkarpackie
2013-01-28,2013,289.0,TOTAL,PL84,podlaskie
2013-01-28,2013,1114.0,TOTAL,PL9,mazowieckie
2013-01-28,2013,0.0,UNK,PL,Polska
2013-01-28,2013,0.0,UNK,PL21,małopolskie
2013-01-28,2013,0.0,UNK,PL22,śląskie
2013-01-28,2013,0.0,UNK,PL41,wielkopolskie
2013-01-28,2013,0.0,UNK,PL42,zachodniopomorskie
2013-01-28,2013,0.0,UNK,PL43,lubuskie
2013-01-28,2013,0.0,UNK,PL51,dolnośląskie
2013-01-28,2013,0.0,UNK,PL52,opolskie
2013-01-28,2013,0.0,UNK,PL61,kujawsko-pomorskie
2013-01-28,2013,0.0,UNK,PL62,warmińsko-mazurskie
2013-01-28,2013,0.0,UNK,PL71,łódzkie
2013-01-28,2013,32.0,Y40-59,PL52,opolskie
2013-01-28,2013,6.0,Y_LT20,PL21,małopolskie
2013-01-28,2013,61.0,Y40-59,PL62,warmińsko-mazurskie
2013-01-28,2013,92.0,Y_GE80,PL52,opolskie
2013-01-28,2013,194.0,Y_GE80,PL61,kujawsko-pomorskie
2013-01-28,2013,107.0,Y_GE80,PL62,warmińsko-mazurskie
2013-01-28,2013,159.0,Y_GE80,PL63,pomorskie
2013-01-28,2013,321.0,Y_GE80,PL71,łódzkie
2013-01-28,2013,123.0,Y_GE80,PL72,świętokrzyskie
2013-01-28,2013,217.0,Y_GE80,PL81,lubelskie
2013-01-28,2013,195.0,Y_GE80,PL82,podkarpackie
2013-01-28,2013,159.0,Y_GE80,PL84,podlaskie
2013-01-28,2013,509.0,Y_GE80,PL9,mazowieckie
2013-01-28,2013,68.0,Y_LT20,PL,Polska
2013-01-28,2013,8.0,Y_LT20,PL9,mazowieckie
2013-01-28,2013,243.0,Y_GE80,PL51,dolnośląskie
2013-01-28,2013,8.0,Y_LT20,PL22,śląskie
2013-01-28,2013,0.0,Y_LT20,PL42,zachodniopomorskie
2013-01-28,2013,3.0,Y_LT20,PL43,lubuskie
2013-01-28,2013,9.0,Y_LT20,PL51,dolnośląskie
2013-01-28,2013,1.0,Y_LT20,PL52,opolskie
2013-01-28,2013,4.0,Y_LT20,PL61,kujawsko-pomorskie
2013-01-28,2013,4.0,Y_LT20,PL62,warmińsko-mazurskie
2013-01-28,2013,6.0,Y_LT20,PL63,pomorskie
2013-01-28,2013,5.0,Y_LT20,PL71,łódzkie
2013-01-28,2013,0.0,Y_LT20,PL72,świętokrzyskie
2013-01-28,2013,2.0,Y_LT20,PL81,lubelskie
2013-01-28,2013,4.0,Y_LT20,PL82,podkarpackie
2013-01-28,2013,1.0,Y_LT20,PL84,podlaskie
2013-01-28,2013,7.0,Y_LT20,PL41,wielkopolskie
2013-01-28,2013,100.0,Y_GE80,PL43,lubuskie
2013-01-28,2013,76.0,Y40-59,PL61,kujawsko-pomorskie
2013-01-28,2013,344.0,Y_GE80,PL41,wielkopolskie
2013-01-28,2013,149.0,Y_GE80,PL42,zachodniopomorskie
2013-01-28,2013,128.0,Y40-59,PL71,łódzkie
2013-01-28,2013,52.0,Y40-59,PL72,świętokrzyskie
2013-01-28,2013,65.0,Y40-59,PL81,lubelskie
2013-01-28,2013,48.0,Y40-59,PL82,podkarpackie
2013-01-28,2013,27.0,Y40-59,PL84,podlaskie
2013-01-28,2013,179.0,Y40-59,PL9,mazowieckie
2013-01-28,2013,3612.0,Y60-79,PL,Polska
2013-01-28,2013,290.0,Y60-79,PL21,małopolskie
2013-01-28,2013,507.0,Y60-79,PL22,śląskie
2013-01-28,2013,354.0,Y60-79,PL41,wielkopolskie
2013-01-28,2013,169.0,Y60-79,PL42,zachodniopomorskie
2013-01-28,2013,96.0,Y60-79,PL43,lubuskie
2013-01-28,2013,66.0,Y40-59,PL63,pomorskie
2013-01-28,2013,109.0,Y60-79,PL52,opolskie
2013-01-28,2013,323.0,Y60-79,PL51,dolnośląskie
2013-01-28,2013,332.0,Y_GE80,PL21,małopolskie
2013-01-28,2013,3664.0,Y_GE80,PL,Polska
2013-01-28,2013,400.0,Y60-79,PL9,mazowieckie
2013-01-28,2013,92.0,Y60-79,PL84,podlaskie
2013-01-28,2013,144.0,Y60-79,PL82,podkarpackie
2013-01-28,2013,420.0,Y_GE80,PL22,śląskie
2013-01-28,2013,114.0,Y60-79,PL72,świętokrzyskie
2013-01-28,2013,264.0,Y60-79,PL71,łódzkie
2013-01-28,2013,195.0,Y60-79,PL63,pomorskie
2013-01-28,2013,136.0,Y60-79,PL62,warmińsko-mazurskie
2013-01-28,2013,205.0,Y60-79,PL61,kujawsko-pomorskie
2013-01-28,2013,214.0,Y60-79,PL81,lubelskie
2013-02-04,2013,5.0,Y20-39,PL52,opolskie
2013-02-04,2013,14.0,Y20-39,PL51,dolnośląskie
2013-02-04,2013,3.0,Y20-39,PL43,lubuskie
2013-02-04,2013,11.0,Y20-39,PL42,zachodniopomorskie
2013-02-04,2013,18.0,Y20-39,PL21,małopolskie
2013-02-04,2013,19.0,Y20-39,PL22,śląskie
2013-02-04,2013,194.0,Y20-39,PL,Polska
2013-02-04,2013,0.0,UNK,PL9,mazowieckie
2013-02-04,2013,0.0,UNK,PL84,podlaskie
2013-02-04,2013,11.0,Y20-39,PL61,kujawsko-pomorskie
2013-02-04,2013,15.0,Y20-39,PL41,wielkopolskie
2013-02-04,2013,0.0,UNK,PL82,podkarpackie
2013-02-04,2013,7.0,Y20-39,PL84,podlaskie
2013-02-04,2013,24.0,Y20-39,PL71,łódzkie
2013-02-04,2013,5.0,Y20-39,PL72,świętokrzyskie
2013-02-04,2013,10.0,Y20-39,PL81,lubelskie
2013-02-04,2013,10.0,Y20-39,PL82,podkarpackie
2013-02-04,2013,24.0,Y20-39,PL9,mazowieckie
2013-02-04,2013,1274.0,Y40-59,PL,Polska
2013-02-04,2013,76.0,Y40-59,PL21,małopolskie
2013-02-04,2013,179.0,Y40-59,PL22,śląskie
2013-02-04,2013,95.0,Y40-59,PL41,wielkopolskie
2013-02-04,2013,59.0,Y40-59,PL42,zachodniopomorskie
2013-02-04,2013,48.0,Y40-59,PL43,lubuskie
2013-02-04,2013,0.0,UNK,PL81,lubelskie
2013-02-04,2013,12.0,Y20-39,PL62,warmińsko-mazurskie
2013-02-04,2013,0.0,UNK,PL72,świętokrzyskie
2013-02-04,2013,262.0,TOTAL,PL84,podlaskie
2013-02-04,2013,0.0,UNK,PL63,pomorskie
2013-02-04,2013,8803.0,TOTAL,PL,Polska
2013-02-04,2013,682.0,TOTAL,PL21,małopolskie
2013-02-04,2013,1091.0,TOTAL,PL22,śląskie
2013-02-04,2013,698.0,TOTAL,PL41,wielkopolskie
2013-02-04,2013,398.0,TOTAL,PL42,zachodniopomorskie
2013-02-04,2013,248.0,TOTAL,PL43,lubuskie
2013-02-04,2013,753.0,TOTAL,PL51,dolnośląskie
2013-02-04,2013,259.0,TOTAL,PL52,opolskie
2013-02-04,2013,506.0,TOTAL,PL61,kujawsko-pomorskie
2013-02-04,2013,341.0,TOTAL,PL62,warmińsko-mazurskie
2013-02-04,2013,451.0,TOTAL,PL63,pomorskie
2013-02-04,2013,783.0,TOTAL,PL71,łódzkie
2013-02-04,2013,298.0,TOTAL,PL72,świętokrzyskie
2013-02-04,2013,475.0,TOTAL,PL81,lubelskie
2013-02-04,2013,398.0,TOTAL,PL82,podkarpackie
2013-02-04,2013,108.0,Y40-59,PL51,dolnośląskie
2013-02-04,2013,1160.0,TOTAL,PL9,mazowieckie
2013-02-04,2013,0.0,UNK,PL,Polska
2013-02-04,2013,0.0,UNK,PL21,małopolskie
2013-02-04,2013,0.0,UNK,PL22,śląskie
2013-02-04,2013,0.0,UNK,PL41,wielkopolskie
2013-02-04,2013,0.0,UNK,PL42,zachodniopomorskie
2013-02-04,2013,0.0,UNK,PL43,lubuskie
2013-02-04,2013,0.0,UNK,PL51,dolnośląskie
2013-02-04,2013,0.0,UNK,PL52,opolskie
2013-02-04,2013,0.0,UNK,PL61,kujawsko-pomorskie
2013-02-04,2013,0.0,UNK,PL62,warmińsko-mazurskie
2013-02-04,2013,0.0,UNK,PL71,łódzkie
2013-02-04,2013,34.0,Y40-59,PL52,opolskie
2013-02-04,2013,6.0,Y20-39,PL63,pomorskie
2013-02-04,2013,61.0,Y40-59,PL62,warmińsko-mazurskie
2013-02-04,2013,98.0,Y_GE80,PL52,opolskie
2013-02-04,2013,222.0,Y_GE80,PL61,kujawsko-pomorskie
2013-02-04,2013,123.0,Y_GE80,PL62,warmińsko-mazurskie
2013-02-04,2013,198.0,Y_GE80,PL63,pomorskie
2013-02-04,2013,312.0,Y_GE80,PL71,łódzkie
2013-02-04,2013,136.0,Y_GE80,PL72,świętokrzyskie
2013-02-04,2013,201.0,Y_GE80,PL81,lubelskie
2013-02-04,2013,193.0,Y_GE80,PL82,podkarpackie
2013-02-04,2013,120.0,Y_GE80,PL84,podlaskie
2013-02-04,2013,527.0,Y_GE80,PL9,mazowieckie
2013-02-04,2013,67.0,Y_LT20,PL,Polska
2013-02-04,2013,2.0,Y_LT20,PL21,małopolskie
2013-02-04,2013,330.0,Y_GE80,PL51,dolnośląskie
2013-02-04,2013,9.0,Y_LT20,PL22,śląskie
2013-02-04,2013,4.0,Y_LT20,PL42,zachodniopomorskie
2013-02-04,2013,4.0,Y_LT20,PL43,lubuskie
2013-02-04,2013,7.0,Y_LT20,PL51,dolnośląskie
2013-02-04,2013,0.0,Y_LT20,PL52,opolskie
2013-02-04,2013,4.0,Y_LT20,PL61,kujawsko-pomorskie
2013-02-04,2013,2.0,Y_LT20,PL62,warmińsko-mazurskie
2013-02-04,2013,5.0,Y_LT20,PL63,pomorskie
2013-02-04,2013,2.0,Y_LT20,PL71,łódzkie
2013-02-04,2013,2.0,Y_LT20,PL72,świętokrzyskie
2013-02-04,2013,8.0,Y_LT20,PL81,lubelskie
2013-02-04,2013,2.0,Y_LT20,PL82,podkarpackie
2013-02-04,2013,2.0,Y_LT20,PL84,podlaskie
2013-02-04,2013,6.0,Y_LT20,PL41,wielkopolskie
2013-02-04,2013,98.0,Y_GE80,PL43,lubuskie
2013-02-04,2013,8.0,Y_LT20,PL9,mazowieckie
2013-02-04,2013,297.0,Y_GE80,PL41,wielkopolskie
2013-02-04,2013,153.0,Y_GE80,PL42,zachodniopomorskie
2013-02-04,2013,71.0,Y40-59,PL63,pomorskie
2013-02-04,2013,121.0,Y40-59,PL71,łódzkie
2013-02-04,2013,42.0,Y40-59,PL72,świętokrzyskie
2013-02-04,2013,74.0,Y40-59,PL81,lubelskie
2013-02-04,2013,49.0,Y40-59,PL82,podkarpackie
2013-02-04,2013,43.0,Y40-59,PL84,podlaskie
2013-02-04,2013,137.0,Y40-59,PL9,mazowieckie
2013-02-04,2013,3546.0,Y60-79,PL,Polska
2013-02-04,2013,269.0,Y60-79,PL21,małopolskie
2013-02-04,2013,487.0,Y60-79,PL22,śląskie
2013-02-04,2013,285.0,Y60-79,PL41,wielkopolskie
2013-02-04,2013,171.0,Y60-79,PL42,zachodniopomorskie
2013-02-04,2013,95.0,Y60-79,PL43,lubuskie
2013-02-04,2013,77.0,Y40-59,PL61,kujawsko-pomorskie
2013-02-04,2013,122.0,Y60-79,PL52,opolskie
2013-02-04,2013,294.0,Y60-79,PL51,dolnośląskie
2013-02-04,2013,397.0,Y_GE80,PL22,śląskie
2013-02-04,2013,317.0,Y_GE80,PL21,małopolskie
2013-02-04,2013,3722.0,Y_GE80,PL,Polska
2013-02-04,2013,90.0,Y60-79,PL84,podlaskie
2013-02-04,2013,144.0,Y60-79,PL82,podkarpackie
2013-02-04,2013,464.0,Y60-79,PL9,mazowieckie
2013-02-04,2013,113.0,Y60-79,PL72,świętokrzyskie
2013-02-04,2013,324.0,Y60-79,PL71,łódzkie
2013-02-04,2013,171.0,Y60-79,PL63,pomorskie
2013-02-04,2013,143.0,Y60-79,PL62,warmińsko-mazurskie
2013-02-04,2013,192.0,Y60-79,PL61,kujawsko-pomorskie
2013-02-04,2013,182.0,Y60-79,PL81,lubelskie
2013-02-11,2013,11.0,Y20-39,PL42,zachodniopomorskie
2013-02-11,2013,3.0,Y20-39,PL52,opolskie
2013-02-11,2013,20.0,Y20-39,PL51,dolnośląskie
2013-02-11,2013,7.0,Y20-39,PL43,lubuskie
2013-02-11,2013,18.0,Y20-39,PL41,wielkopolskie
2013-02-11,2013,0.0,UNK,PL82,podkarpackie
2013-02-11,2013,12.0,Y20-39,PL21,małopolskie
2013-02-11,2013,203.0,Y20-39,PL,Polska
2013-02-11,2013,0.0,UNK,PL9,mazowieckie
2013-02-11,2013,0.0,UNK,PL84,podlaskie
2013-02-11,2013,19.0,Y20-39,PL22,śląskie
2013-02-11,2013,11.0,Y20-39,PL61,kujawsko-pomorskie
2013-02-11,2013,8.0,Y20-39,PL82,podkarpackie
2013-02-11,2013,13.0,Y20-39,PL63,pomorskie
2013-02-11,2013,23.0,Y20-39,PL71,łódzkie
2013-02-11,2013,7.0,Y20-39,PL72,świętokrzyskie
2013-02-11,2013,10.0,Y20-39,PL81,lubelskie
2013-02-11,2013,0.0,UNK,PL81,lubelskie
2013-02-11,2013,4.0,Y20-39,PL84,podlaskie
2013-02-11,2013,29.0,Y20-39,PL9,mazowieckie
2013-02-11,2013,1231.0,Y40-59,PL,Polska
2013-02-11,2013,83.0,Y40-59,PL21,małopolskie
2013-02-11,2013,170.0,Y40-59,PL22,śląskie
2013-02-11,2013,104.0,Y40-59,PL41,wielkopolskie
2013-02-11,2013,56.0,Y40-59,PL42,zachodniopomorskie
2013-02-11,2013,41.0,Y40-59,PL43,lubuskie
2013-02-11,2013,8.0,Y20-39,PL62,warmińsko-mazurskie
2013-02-11,2013,0.0,UNK,PL72,świętokrzyskie
2013-02-11,2013,0.0,UNK,PL43,lubuskie
2013-02-11,2013,0.0,UNK,PL63,pomorskie
2013-02-11,2013,105.0,Y40-59,PL51,dolnośląskie
2013-02-11,2013,8401.0,TOTAL,PL,Polska
2013-02-11,2013,646.0,TOTAL,PL21,małopolskie
2013-02-11,2013,1085.0,TOTAL,PL22,śląskie
2013-02-11,2013,661.0,TOTAL,PL41,wielkopolskie
2013-02-11,2013,403.0,TOTAL,PL42,zachodniopomorskie
2013-02-11,2013,215.0,TOTAL,PL43,lubuskie
2013-02-11,2013,673.0,TOTAL,PL51,dolnośląskie
2013-02-11,2013,239.0,TOTAL,PL52,opolskie
2013-02-11,2013,430.0,TOTAL,PL61,kujawsko-pomorskie
2013-02-11,2013,325.0,TOTAL,PL62,warmińsko-mazurskie
2013-02-11,2013,443.0,TOTAL,PL63,pomorskie
2013-02-11,2013,0.0,UNK,PL71,łódzkie
2013-02-11,2013,681.0,TOTAL,PL71,łódzkie
2013-02-11,2013,471.0,TOTAL,PL81,lubelskie
2013-02-11,2013,265.0,TOTAL,PL84,podlaskie
2013-02-11,2013,1195.0,TOTAL,PL9,mazowieckie
2013-02-11,2013,0.0,UNK,PL,Polska
2013-02-11,2013,0.0,UNK,PL21,małopolskie
2013-02-11,2013,0.0,UNK,PL22,śląskie
2013-02-11,2013,0.0,UNK,PL41,wielkopolskie
2013-02-11,2013,0.0,UNK,PL42,zachodniopomorskie
2013-02-11,2013,0.0,UNK,PL51,dolnośląskie
2013-02-11,2013,0.0,UNK,PL52,opolskie
2013-02-11,2013,0.0,UNK,PL61,kujawsko-pomorskie
2013-02-11,2013,0.0,UNK,PL62,warmińsko-mazurskie
2013-02-11,2013,272.0,TOTAL,PL72,świętokrzyskie
2013-02-11,2013,397.0,TOTAL,PL82,podkarpackie
2013-02-11,2013,33.0,Y40-59,PL52,opolskie
2013-02-11,2013,51.0,Y40-59,PL62,warmińsko-mazurskie
2013-02-11,2013,107.0,Y_GE80,PL52,opolskie
2013-02-11,2013,171.0,Y_GE80,PL61,kujawsko-pomorskie
2013-02-11,2013,139.0,Y_GE80,PL62,warmińsko-mazurskie
2013-02-11,2013,175.0,Y_GE80,PL63,pomorskie
2013-02-11,2013,277.0,Y_GE80,PL71,łódzkie
