JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_0223032,wrocławski,235,57,314,473,318,3197,1276,"39,9",1397,Jordanów Śląski,dolnośląskie,<20k
JPT_2002052,białostocki,989,267,1520,2543,1258,16932,6085,"35,9",6577,Juchnowiec Kościelny,podlaskie,<20k
JPT_3022023,rawicki,541,142,576,924,532,7044,2244,"31,9",2715,Jutrosin,wielkopolskie,<20k
JPT_0602073,biłgorajski,626,37,385,682,539,6706,1991,"29,7",2269,Józefów,lubelskie,<20k
JPT_1417011,otwocki,2106,812,2555,4050,1999,20741,10349,"49,9",11522,Józefów,mazowieckie,20k-50k
JPT_0612023,opolski (lubelskie),586,92,382,661,546,6466,1919,"29,7",2267,Józefów nad Wisłą,lubelskie,<20k
JPT_2602023,jędrzejowski,2960,529,2959,4746,3038,27715,12633,"45,6",14232,Jędrzejów,świętokrzyskie,20k-50k
JPT_3019032,pilski,580,189,931,1296,682,7883,2954,"37,5",3678,Kaczory,wielkopolskie,<20k
JPT_1415052,ostrołęcki,536,102,687,1058,671,11307,2682,"23,7",3054,Kadzidło,mazowieckie,<20k
JPT_2413011,tarnogórski,816,170,856,1337,755,8548,3515,"41,1",3934,Kalety,śląskie,<20k
JPT_2805032,ełcki,447,77,368,644,506,6670,1812,"27,2",2042,Kalinowo,warmińsko-mazurskie,<20k
JPT_2213052,starogardzki,334,56,465,654,432,5436,1716,"31,6",1941,Kaliska,pomorskie,<20k
JPT_3061011,Kalisz,11605,1915,9352,15136,9702,99106,42002,"42,4",47710,Kalisz,wielkopolskie,50k-100k
JPT_3203033,drawski,584,184,703,1029,721,7330,2651,"36,2",3221,Kalisz Pomorski,zachodniopomorskie,<20k
JPT_1218033,wadowicki,1507,394,2309,3088,1606,20022,7958,"39,7",8904,Kalwaria Zebrzydowska,małopolskie,20k-50k
JPT_1207052,limanowski,290,128,587,839,380,7883,1994,"25,3",2224,Kamienica,małopolskie,<20k
JPT_2404042,częstochowski,610,108,504,946,636,5514,2550,"46,2",2804,Kamienica Polska,śląskie,<20k
JPT_3005032,grodziski (wielkopolskie),488,134,770,927,630,6621,2265,"34,2",2949,Kamieniec,wielkopolskie,<20k
JPT_0224032,ząbkowicki,649,105,665,1040,821,8003,2831,"35,4",3280,Kamieniec Ząbkowicki,dolnośląskie,<20k
JPT_0207011,kamiennogórski,2171,388,1691,2770,1982,18585,8194,"44,1",9002,Kamienna Góra,dolnośląskie,<20k
JPT_0207022,kamiennogórski,576,219,954,1464,909,8997,3651,"40,6",4122,Kamienna Góra,dolnośląskie,<20k
JPT_1607022,nyski,243,46,249,430,311,3407,1151,"33,8",1279,Kamiennik,opolskie,<20k
JPT_0603062,chełmski,266,61,270,530,306,4162,1255,"30,2",1433,Kamień,lubelskie,<20k
JPT_1816082,rzeszowski,304,28,312,495,286,6848,1289,"18,8",1425,Kamień,podkarpackie,<20k
JPT_0413013,sępoleński,529,120,663,906,663,6834,2649,"38,8",2881,Kamień Krajeński,kujawsko-pomorskie,<20k
JPT_3207033,kamieński,1554,258,1297,2068,1649,14217,6102,"42,9",6826,Kamień Pomorski,zachodniopomorskie,<20k
JPT_1012053,radomszczański,510,90,533,860,511,5839,2232,"38,2",2504,Kamieńsk,łódzkie,<20k
JPT_0608052,lubartowski,442,67,419,711,440,6491,1895,"29,2",2079,Kamionka,lubelskie,<20k
JPT_1210052,nowosądecki,485,157,922,1255,573,10485,2960,"28,2",3392,Kamionka Wielka,małopolskie,<20k
JPT_1432032,warszawski zachodni,418,101,474,778,364,4348,1879,"43,2",2135,Kampinos,mazowieckie,<20k
JPT_1417043,otwocki,1607,369,2010,2837,1798,15930,7218,"45,3",8621,Karczew,mazowieckie,<20k
JPT_0612032,opolski (lubelskie),433,53,425,628,451,5487,1777,"32,4",1990,Karczmiska,lubelskie,<20k
JPT_0809043,zielonogórski,511,84,549,825,528,5815,2263,"38,9",2497,Kargowa,lubuskie,<20k
JPT_3201033,białogardzki,655,155,674,1074,835,9093,3039,"33,4",3393,Karlino,zachodniopomorskie,<20k
JPT_3205032,gryficki,314,58,349,562,394,3965,1495,"37,7",1677,Karnice,zachodniopomorskie,<20k
JPT_1411032,makowski,358,95,523,689,450,5117,1714,"33,5",2115,Karniewo,mazowieckie,<20k
JPT_0206011,karkonoski,457,110,492,697,572,4487,2104,"46,9",2328,Karpacz,dolnośląskie,<20k
JPT_2206032,kościerski,482,100,598,837,569,6260,2310,"36,9",2586,Karsin,pomorskie,<20k
JPT_2205023,kartuski,2454,800,3681,4785,2639,34037,12936,38,14359,Kartuzy,pomorskie,20k-50k
JPT_2469011,Katowice,36647,6746,41564,48840,30830,290553,151292,"52,1",164628,Katowice,śląskie,>100k
JPT_3027042,turecki,389,56,359,615,397,5187,1536,"29,6",1816,Kawęczyn,wielkopolskie,<20k
JPT_1436012,zwoleński,347,42,299,457,301,4475,1246,"27,8",1446,Kazanów,mazowieckie,<20k
JPT_3010032,koniński,838,254,1223,2058,1035,11496,4658,"40,5",5408,Kazimierz Biskupi,wielkopolskie,<20k
JPT_0614043,puławski,699,107,471,891,564,6630,2300,"34,7",2732,Kazimierz Dolny,lubelskie,<20k
JPT_2603033,kazimierski,1514,256,1380,2162,1447,16019,5916,"36,9",6759,Kazimierza Wielka,świętokrzyskie,<20k
JPT_1412093,miński,508,61,554,736,527,5749,2133,"37,1",2386,Kałuszyn,mazowieckie,<20k
JPT_1814053,przeworski,919,121,873,1405,857,12285,3852,"31,4",4175,Kańczuga,podkarpackie,<20k
JPT_3024032,szamotulski,619,278,1276,1676,796,8840,4021,"45,5",4645,Kaźmierz,wielkopolskie,<20k
JPT_0410013,nakielski,1049,296,1265,1816,1200,13204,5037,"38,1",5626,Kcynia,kujawsko-pomorskie,<20k
JPT_2661011,Kielce,23989,4327,21009,30721,20262,193415,91191,"47,1",100308,Kielce,świętokrzyskie,>100k
JPT_1005052,łowicki,295,59,278,435,304,3339,1184,"35,5",1371,Kiernozia,łódzkie,<20k
JPT_1602043,głubczycki,965,158,932,1388,979,10722,4097,"38,2",4422,Kietrz,opolskie,<20k
JPT_1009022,pajęczański,438,47,282,481,352,3950,1394,"35,3",1600,Kiełczygłów,łódzkie,<20k
JPT_2608022,pińczowski,414,66,387,610,441,4320,1666,"38,6",1918,Kije,świętokrzyskie,<20k
JPT_0404032,chełmiński,321,137,557,713,419,4521,1883,"41,7",2147,Kijewo Królewskie,kujawsko-pomorskie,<20k
JPT_0408052,lipnowski,506,143,664,972,555,7050,2303,"32,7",2840,Kikół,kujawsko-pomorskie,<20k
JPT_2807043,iławski,401,84,428,684,480,5941,1803,"30,3",2077,Kisielice,warmińsko-mazurskie,<20k
JPT_3003042,gnieźnieński,418,110,563,848,549,5470,2094,"38,3",2489,Kiszkowo,wielkopolskie,<20k
JPT_2809022,lidzbarski,242,53,261,386,258,3252,1054,"32,4",1200,Kiwity,warmińsko-mazurskie,<20k
JPT_3010043,koniński,754,190,997,1644,880,9908,3634,"36,7",4465,Kleczew,wielkopolskie,<20k
JPT_1434072,wołomiński,651,216,984,1619,783,10108,3531,"34,9",4253,Klembów,mazowieckie,<20k
JPT_2005073,hajnowski,276,22,99,197,179,2408,702,"29,2",773,Kleszczele,podlaskie,<20k
JPT_3021062,poznański,482,389,1582,1959,600,9343,4371,"46,8",5012,Kleszczewo,wielkopolskie,<20k
JPT_1001042,bełchatowski,299,112,531,811,378,6418,1827,"28,5",2131,Kleszczów,łódzkie,<20k
JPT_2609033,sandomierski,697,112,676,1035,598,7987,2588,"32,4",3118,Klimontów,świętokrzyskie,<20k
JPT_1014072,sieradzki,258,33,204,343,184,2888,931,"32,2",1022,Klonowa,łódzkie,<20k
JPT_1604023,kluczborski,3749,633,3325,4968,3380,35724,14521,"40,6",16055,Kluczbork,opolskie,20k-50k
JPT_1212042,olkuski,1658,316,1547,2620,1520,14909,6936,"46,5",7661,Klucze,małopolskie,<20k
JPT_2613012,włoszczowski,427,88,479,726,455,5157,1810,"35,1",2175,Kluczewsko,świętokrzyskie,<20k
JPT_1001052,bełchatowski,270,44,293,517,314,4418,1322,"29,9",1438,Kluki,łódzkie,<20k
JPT_2013042,wysokomazowiecki,486,45,290,480,302,4255,1466,"34,5",1603,Klukowo,podlaskie,<20k
JPT_1423032,przysuski,284,36,278,400,304,3364,1163,"34,6",1302,Klwów,mazowieckie,<20k
JPT_2405011,gliwicki,3947,990,4248,6433,3724,37801,17981,"47,6",19342,Knurów,śląskie,20k-50k
JPT_2008043,moniecki,340,36,325,466,350,4713,1415,30,1517,Knyszyn,podlaskie,<20k
JPT_1012062,radomszczański,325,82,391,598,372,4388,1413,"32,2",1768,Kobiele Wielkie,łódzkie,<20k
JPT_0223052,wrocławski,1340,865,3691,4828,1665,22154,10979,"49,6",12389,Kobierzyce,dolnośląskie,20k-50k
JPT_2410022,pszczyński,450,130,518,798,435,4971,2089,42,2331,Kobiór,śląskie,<20k
JPT_3018042,ostrzeszowski,422,105,555,857,553,6135,2113,"34,4",2492,Kobyla Góra,wielkopolskie,<20k
JPT_3214062,stargardzki,417,152,580,1052,565,5845,2514,43,2766,Kobylanka,zachodniopomorskie,<20k
JPT_3012023,krotoszyński,663,123,636,1049,711,8049,2657,33,3182,Kobylin,wielkopolskie,<20k
JPT_2013052,wysokomazowiecki,251,16,117,224,180,3148,692,22,788,Kobylin-Borzymy,podlaskie,<20k
JPT_2212062,słupski,718,260,1472,2112,1121,13211,4997,"37,8",5683,Kobylnica,pomorskie,<20k
JPT_1434011,wołomiński,1732,718,3512,4552,1921,25149,11341,"45,1",12435,Kobyłka,mazowieckie,20k-50k
JPT_2407052,lubliniecki,440,110,572,809,461,6959,2044,"29,4",2392,Kochanowice,śląskie,<20k
JPT_1005062,łowicki,430,89,426,624,371,4179,1653,"39,6",1940,Kocierzew Południowy,łódzkie,<20k
JPT_0608063,lubartowski,388,50,346,513,396,6311,1492,"23,6",1693,Kock,lubelskie,<20k
JPT_1206052,krakowski,1164,403,2104,2965,1371,16020,6848,"42,7",8007,Kocmyrzów-Luborzyca,małopolskie,<20k
JPT_2203052,człuchowski,228,29,210,325,383,3327,1050,"31,6",1175,Koczała,pomorskie,<20k
JPT_0601062,bialski,301,47,289,435,322,3432,1196,"34,8",1394,Kodeń,lubelskie,<20k
JPT_1012072,radomszczański,403,88,401,610,377,4486,1721,"38,4",1879,Kodrąb,łódzkie,<20k
JPT_2204032,gdański,1175,679,2682,3621,1434,18165,8526,"46,9",9591,Kolbudy,pomorskie,<20k
JPT_1806023,kolbuszowski,1509,192,1514,2181,1406,24638,6275,"25,5",6802,Kolbuszowa,podkarpackie,20k-50k
JPT_2006011,kolneński,727,72,727,1097,916,10143,3309,"32,6",3539,Kolno,podlaskie,<20k
JPT_2006032,kolneński,495,53,425,715,466,8498,1942,"22,9",2154,Kolno,podlaskie,<20k
JPT_2814082,olsztyński,226,35,220,426,297,3085,1057,"34,3",1204,Kolno,warmińsko-mazurskie,<20k
JPT_1611033,strzelecki,497,72,429,602,412,5863,1812,"30,9",2012,Kolonowskie,opolskie,<20k
JPT_0804032,nowosolski,279,41,213,352,304,3307,1055,"31,9",1189,Kolsko,lubuskie,<20k
JPT_1006073,łódzki wschodni,2306,483,2290,3702,2283,23293,10198,"43,8",11064,Koluszki,łódzkie,20k-50k
JPT_0620032,zamojski,493,59,336,532,395,4880,1629,"33,4",1815,Komarów-Osada,lubelskie,<20k
JPT_0615052,radzyński,342,32,195,347,279,4133,1059,"25,6",1195,Komarówka Podlaska,lubelskie,<20k
JPT_1817042,sanocki,354,36,246,441,344,4466,1280,"28,7",1421,Komańcza,podkarpackie,<20k
JPT_3021072,poznański,1605,1309,5731,6863,1886,31474,15227,"48,4",17394,Komorniki,wielkopolskie,20k-50k
JPT_1609042,opolski (opolskie),652,167,778,1206,677,9111,3202,"35,1",3480,Komprachcice,opolskie,<20k
JPT_2202052,chojnicki,147,55,229,332,157,2285,827,"36,2",920,Konarzyny,pomorskie,<20k
JPT_0217022,strzeliński,376,76,340,577,438,4199,1633,"38,9",1807,Kondratowice,dolnośląskie,<20k
JPT_0401062,aleksandrowski,301,82,344,495,304,3103,1270,"40,9",1526,Koneck,kujawsko-pomorskie,<20k
JPT_2404063,częstochowski,953,132,751,1271,897,9283,3562,"38,4",4004,Koniecpol,śląskie,<20k
JPT_3062011,Konin,9273,1369,6819,11408,7865,72539,31660,"43,6",36734,Konin,wielkopolskie,50k-100k
JPT_1214012,proszowicki,677,154,939,1240,763,8987,3177,"35,4",3773,Koniusza,małopolskie,<20k
JPT_2404072,częstochowski,946,206,1117,1822,1066,10728,4609,43,5157,Konopiska,śląskie,<20k
JPT_0609082,lubelski,1068,354,1507,2492,1224,14267,6151,"43,1",6645,Konopnica,lubelskie,<20k
JPT_1017032,wieluński,423,81,307,540,362,3759,1547,"41,2",1713,Konopnica,łódzkie,<20k
JPT_1418023,piaseczyński,2896,997,3214,5224,2754,24621,13788,56,15085,Konstancin-Jeziorna,mazowieckie,20k-50k
JPT_0601072,bialski,278,42,306,475,332,4060,1304,"32,1",1433,Konstantynów,lubelskie,<20k
JPT_1008011,pabianicki,2002,396,2029,3095,1929,18335,8294,"45,2",9451,Konstantynów Łódzki,łódzkie,<20k
JPT_2609043,sandomierski,591,71,522,805,626,6537,2244,"34,3",2615,Koprzywnica,świętokrzyskie,<20k
JPT_1426022,siedlecki,323,23,164,308,226,2554,976,"38,2",1044,Korczew,mazowieckie,<20k
JPT_1807052,krośnieński (podkarpackie),715,95,690,1094,667,11143,2961,"26,6",3261,Korczyna,podkarpackie,<20k
JPT_1607033,nyski,632,128,676,1049,771,8639,2947,"34,1",3256,Korfantów,opolskie,<20k
JPT_2411022,raciborski,411,100,519,768,397,5165,2030,"39,3",2195,Kornowac,śląskie,<20k
JPT_0403043,bydgoski,1986,582,2668,4043,2429,24109,9717,"40,3",11708,Koronowo,kujawsko-pomorskie,20k-50k
JPT_2808043,kętrzyński,656,107,633,1064,851,9540,2739,"28,7",3311,Korsze,warmińsko-mazurskie,<20k
JPT_2011032,sokólski,266,37,197,330,224,3172,917,"28,9",1054,Korycin,podlaskie,<20k
JPT_1433032,węgrowski,534,90,460,698,464,6128,1991,"32,5",2246,Korytnica,mazowieckie,<20k
JPT_1210062,nowosądecki,779,199,1280,1723,852,14546,4017,"27,6",4833,Korzenna,małopolskie,<20k
JPT_2211052,pucki,891,543,2740,3251,1107,16419,7648,"46,6",8532,Kosakowo,pomorskie,<20k
JPT_0218012,średzki (dolnośląskie),507,150,687,1038,663,7109,2645,"37,2",3045,Kostomłoty,dolnośląskie,<20k
JPT_3021083,poznański,1377,641,2671,3555,1777,18764,8320,"44,3",10021,Kostrzyn,wielkopolskie,<20k
JPT_0801011,gorzowski,1567,361,1902,2839,1744,17704,7333,"41,4",8413,Kostrzyn nad Odrą,lubuskie,<20k
JPT_3261011,Koszalin,13334,2189,10925,16201,11299,106235,49945,47,53948,Koszalin,zachodniopomorskie,>100k
JPT_2417052,żywiecki,150,25,228,338,198,2346,833,"35,5",939,Koszarawa,śląskie,<20k
JPT_1214023,proszowicki,510,78,497,713,481,5400,2077,"38,5",2279,Koszyce,małopolskie,<20k
JPT_2407062,lubliniecki,1033,248,1067,1674,918,11810,4443,"37,6",4940,Koszęcin,śląskie,<20k
JPT_1429053,sokołowski,496,59,433,647,457,5900,1689,"28,6",2092,Kosów Lacki,mazowieckie,<20k
JPT_0203042,głogowski,282,103,361,661,381,4456,1580,"35,5",1788,Kotla,dolnośląskie,<20k
JPT_3006032,jarociński,570,112,704,1043,662,7390,2698,"36,5",3091,Kotlin,wielkopolskie,<20k
JPT_1426032,siedlecki,549,95,494,855,549,8490,2259,"26,6",2542,Kotuń,mazowieckie,<20k
JPT_0418011,włocławski,323,73,405,650,385,3468,1677,"48,4",1836,Kowal,kujawsko-pomorskie,<20k
JPT_0418092,włocławski,335,82,392,605,371,3897,1561,"40,1",1785,Kowal,kujawsko-pomorskie,<20k
JPT_1425072,radomski,674,181,882,1645,720,12273,3673,"29,9",4102,Kowala,mazowieckie,<20k
JPT_2813032,olecki,360,102,397,566,423,4933,1512,"30,7",1848,Kowale Oleckie,warmińsko-mazurskie,<20k
JPT_0405043,golubsko-dobrzyński,923,221,1110,1685,1027,11416,4265,"37,4",4966,Kowalewo Pomorskie,kujawsko-pomorskie,<20k
JPT_0206021,karkonoski,1100,176,745,1333,1176,10650,4131,"38,8",4530,Kowary,dolnośląskie,<20k
JPT_1015042,skierniewicki,246,42,236,343,251,2880,983,"34,1",1118,Kowiesy,łódzkie,<20k
JPT_2409023,myszkowski,1262,184,1278,1998,1297,14348,5305,37,6019,Koziegłowy,śląskie,<20k
JPT_3212022,pyrzycki,181,28,207,332,226,2481,898,"36,2",974,Kozielice,zachodniopomorskie,<20k
JPT_1407053,kozienicki,2779,447,2406,3905,3246,29187,11483,"39,3",12783,Kozienice,mazowieckie,20k-50k
JPT_2402072,bielski (śląskie),1144,334,1581,2195,1342,13091,5793,"44,3",6596,Kozy,śląskie,<20k
JPT_2811032,nidzicki,367,113,435,778,466,5924,1867,"31,5",2159,Kozłowo,warmińsko-mazurskie,<20k
JPT_1208032,miechowski,497,95,445,777,426,4557,1873,"41,1",2240,Kozłów,małopolskie,<20k
JPT_3030012,wrzesiński,440,121,616,873,610,5988,2079,"34,7",2660,Kołaczkowo,wielkopolskie,<20k
JPT_1805053,jasielski,542,66,543,875,552,8920,2361,"26,5",2578,Kołaczyce,podkarpackie,<20k
JPT_2014022,zambrowski,176,17,134,215,177,2300,654,"28,4",719,Kołaki Kościelne,podlaskie,<20k
JPT_3211022,policki,665,426,1858,2750,978,13782,5992,"43,5",6677,Kołbaskowo,zachodniopomorskie,<20k
JPT_1417052,otwocki,673,134,965,1312,788,8235,3372,"40,9",3872,Kołbiel,mazowieckie,<20k
JPT_2201042,bytowski,267,56,334,487,375,4232,1260,"29,8",1519,Kołczygłowy,pomorskie,<20k
JPT_3009011,kolski,2342,363,1838,2984,2399,21247,8962,"42,2",9926,Koło,wielkopolskie,20k-50k
JPT_3009072,kolski,525,89,599,1082,574,7855,2526,"32,2",2869,Koło,wielkopolskie,<20k
JPT_3208011,kołobrzeski,5679,858,4483,7480,5355,46198,21350,"46,2",23855,Kołobrzeg,zachodniopomorskie,20k-50k
JPT_3208042,kołobrzeski,764,220,1188,1949,1123,10964,4620,"42,1",5244,Kołobrzeg,zachodniopomorskie,<20k
JPT_2605033,konecki,3877,554,3019,5188,3514,34857,14404,"41,3",16152,Końskie,świętokrzyskie,20k-50k
JPT_0614052,puławski,830,157,830,1323,816,8719,3431,"39,4",3956,Końskowola,lubelskie,<20k
JPT_3011011,kościański,2630,677,3263,4514,2709,23716,11569,"48,8",13793,Kościan,wielkopolskie,20k-50k
JPT_3011032,kościański,1064,377,1979,2701,1439,16204,5971,"36,8",7560,Kościan,wielkopolskie,<20k
JPT_3009082,kolski,447,89,562,895,512,6873,2212,"32,2",2505,Kościelec,wielkopolskie,<20k
JPT_1217042,tatrzański,402,100,621,780,473,8867,2115,"23,9",2376,Kościelisko,małopolskie,<20k
JPT_2206011,kościerski,2182,653,2645,3661,2165,23778,10563,"44,4",11306,Kościerzyna,pomorskie,20k-50k
JPT_2206042,kościerski,898,308,1628,2380,1164,16196,5796,"35,8",6378,Kościerzyna,pomorskie,<20k
JPT_3012033,krotoszyński,1219,212,1280,1937,1222,13140,5073,"38,6",5870,Koźmin Wielkopolski,wielkopolskie,<20k
JPT_3007052,kaliski,546,87,548,916,533,7548,2286,"30,3",2630,Koźminek,wielkopolskie,<20k
JPT_0804043,nowosolski,1425,312,1414,2179,1430,15901,6079,"38,2",6760,Kożuchów,lubuskie,<20k
JPT_3031033,złotowski,486,164,659,1002,680,7524,2499,"33,2",2991,Krajenka,wielkopolskie,<20k
JPT_1261011,Kraków,88632,21223,155114,137792,70729,779966,427826,"54,9",473491,Kraków,małopolskie,>100k
JPT_3010052,koniński,862,187,996,1681,843,11337,3589,"31,7",4569,Kramsk,wielkopolskie,<20k
JPT_1605023,krapkowicki,2247,494,2185,2980,2004,22337,9312,"41,7",9910,Krapkowice,opolskie,20k-50k
JPT_1813042,przemyski,267,60,367,546,325,5172,1462,"28,3",1565,Krasiczyn,podkarpackie,<20k
JPT_1422052,przasnyski,329,50,348,516,412,3560,1380,"38,8",1655,Krasne,mazowieckie,<20k
JPT_1816092,rzeszowski,822,220,1098,1687,823,11809,4326,"36,6",4650,Krasne,podkarpackie,<20k
JPT_0620043,zamojski,573,85,515,872,584,7022,2372,"33,8",2629,Krasnobród,lubelskie,<20k
JPT_2009032,sejneński,278,36,222,406,287,3756,1077,"28,7",1229,Krasnopol,podlaskie,<20k
JPT_1411042,makowski,495,89,485,741,477,6283,1961,"31,2",2287,Krasnosielc,mazowieckie,<20k
JPT_0606011,krasnostawski,2002,258,1523,2471,1981,18383,7597,"41,3",8235,Krasnystaw,lubelskie,<20k
JPT_0606052,krasnostawski,553,89,586,933,715,8460,2626,31,2876,Krasnystaw,lubelskie,<20k
JPT_2613022,włoszczowski,929,150,880,1409,885,10610,3520,"33,2",4253,Krasocin,świętokrzyskie,<20k
JPT_3018052,ostrzeszowski,291,40,287,444,272,3640,1146,"31,5",1334,Kraszewice,wielkopolskie,<20k
JPT_0606062,krasnostawski,338,21,222,367,353,3573,1185,"33,2",1301,Kraśniczyn,lubelskie,<20k
JPT_0607011,kraśnicki,3803,400,2308,3905,3201,33917,12508,"36,9",13617,Kraśnik,lubelskie,20k-50k
JPT_0607052,kraśnicki,442,91,488,717,462,7252,1995,"27,5",2200,Kraśnik,lubelskie,<20k
JPT_1805062,jasielski,98,9,86,125,120,1848,405,"21,9",438,Krempna,podkarpackie,<20k
JPT_3004033,gostyński,923,157,1034,1548,962,12918,4024,"31,2",4624,Krobia,wielkopolskie,<20k
JPT_2416042,zawierciański,629,125,687,1072,582,6239,2878,"46,1",3095,Kroczyce,śląskie,<20k
JPT_2211062,pucki,676,203,1145,1600,906,10810,3522,"32,6",4530,Krokowa,pomorskie,<20k
JPT_1861011,Krosno,4657,596,3551,5517,4262,45944,17380,"37,8",18583,Krosno,podkarpackie,20k-50k
JPT_0802063,krośnieński (lubuskie),1720,338,1824,2754,1955,17589,7745,44,8591,Krosno Odrzańskie,lubuskie,<20k
JPT_0209032,legnicki,213,71,316,510,298,3301,1203,"36,4",1408,Krotoszyce,dolnośląskie,<20k
JPT_3012043,krotoszyński,3596,748,3824,5847,3879,40269,15949,"39,6",17894,Krotoszyn,wielkopolskie,20k-50k
JPT_1807062,krośnieński (podkarpackie),347,65,375,632,365,5601,1631,"29,1",1784,Krościenko Wyżne,podkarpackie,<20k
JPT_1211062,nowotarski,571,95,604,931,498,6749,2483,"36,8",2699,Krościenko nad Dunajcem,małopolskie,<20k
JPT_0213022,milicki,640,161,686,1159,762,8093,2962,"36,6",3408,Krośnice,dolnośląskie,<20k
JPT_1002043,kutnowski,738,111,679,1189,778,8239,2962,36,3495,Krośniewice,łódzkie,<20k
JPT_2806052,giżycki,235,45,286,459,304,3115,1217,"39,1",1329,Kruklanki,warmińsko-mazurskie,<20k
JPT_2413052,tarnogórski,348,47,270,455,304,3177,1303,41,1424,Krupski Młyn,śląskie,<20k
JPT_0407063,inowrocławski,1841,480,2080,3269,2069,19012,8573,"45,1",9739,Kruszwica,kujawsko-pomorskie,<20k
JPT_2404082,częstochowski,331,77,395,748,363,4802,1711,"35,6",1914,Kruszyna,śląskie,<20k
JPT_2210011,nowodworski (pomorskie),121,44,160,260,171,1290,655,"50,8",756,Krynica Morska,pomorskie,<20k
JPT_1210073,nowosądecki,1539,271,1676,2230,1429,16596,6462,"38,9",7145,Krynica-Zdrój,małopolskie,<20k
JPT_0618042,tomaszowski (lubelskie),310,25,166,285,215,3204,873,"27,2",1001,Krynice,lubelskie,<20k
JPT_2011043,sokólski,329,42,197,354,300,2958,1126,"38,1",1222,Krynki,podlaskie,<20k
JPT_2008052,moniecki,273,52,190,411,284,3960,1052,"26,6",1210,Krypno,podlaskie,<20k
JPT_2411033,raciborski,432,94,512,732,444,5676,2022,"35,6",2214,Krzanowice,śląskie,<20k
JPT_0609092,lubelski,454,58,308,551,396,4293,1582,"36,9",1767,Krzczonów,lubelskie,<20k
JPT_3013012,leszczyński,680,119,721,1069,774,8272,2985,"36,1",3363,Krzemieniewo,wielkopolskie,<20k
JPT_2406023,kłobucki,849,133,879,1231,858,9010,3589,"39,8",3950,Krzepice,śląskie,<20k
JPT_1206063,krakowski,3119,696,3660,5092,3074,32104,14154,"44,1",15641,Krzeszowice,małopolskie,20k-50k
JPT_0807012,sulęciński,348,70,393,649,416,4711,1646,"34,9",1876,Krzeszyce,lubuskie,<20k
JPT_1812042,niżański,283,31,221,321,263,4228,1017,"24,1",1119,Krzeszów,podkarpackie,<20k
JPT_3025022,średzki (wielkopolskie),518,129,754,1082,617,7163,2638,"36,8",3100,Krzykosy,wielkopolskie,<20k
JPT_3010062,koniński,525,122,677,1150,557,8154,2465,"30,2",3031,Krzymów,wielkopolskie,<20k
JPT_1422062,przasnyski,264,47,253,376,248,3417,975,"28,5",1188,Krzynowłoga Mała,mazowieckie,<20k
JPT_1813052,przemyski,270,28,294,467,286,4801,1229,"25,6",1345,Krzywcza,podkarpackie,<20k
JPT_0611042,łukowski,589,73,683,1006,625,10412,2576,"24,7",2976,Krzywda,lubelskie,<20k
JPT_3011043,kościański,712,119,894,1290,857,9926,3228,"32,5",3872,Krzywiń,wielkopolskie,<20k
JPT_3002043,czarnkowsko-trzcianecki,783,150,752,1157,798,8644,3228,"37,3",3640,Krzyż Wielkopolski,wielkopolskie,<20k
JPT_2411042,raciborski,915,165,959,1381,894,11185,3963,"35,4",4314,Krzyżanowice,śląskie,<20k
JPT_1002052,kutnowski,358,67,402,617,400,4202,1606,"38,2",1844,Krzyżanów,łódzkie,<20k
JPT_3202042,choszczeński,288,67,344,545,384,3622,1469,"40,6",1628,Krzęcin,zachodniopomorskie,<20k
JPT_1008052,pabianicki,881,191,806,1325,712,7661,3606,"47,1",3915,Ksawerów,łódzkie,<20k
JPT_1208042,miechowski,610,121,576,804,562,5030,2294,"45,6",2673,Książ Wielki,małopolskie,<20k
